0.400741 1.20275 0.759303 1.00105 
1.22873 0.642453 0.893216 1.17474 
2.3455 0.74569 0.318719 1.10518 
0.624811 0.667741 1.22966 1.13784 
1.24424 2.18893 0.918518 0.991868 
2.15851 1.82598 0.582238 1.02421 
2.08418 1.18054 1.40975 1.11137 
3.26997 0.679103 0.94719 1.03471 
0.415415 1.96859 1.47947 1.02182 
0.345509 0.49357 0.794452 1.02195 
0.847311 0.920624 0.661258 0.767619 
0.677097 1.74073 1.07647 0.986121 
1.05184 1.1651 1.08607 1.11869 
0.118842 0.209799 1.20111 1.05149 
3.03552 0.743292 0.726715 0.97924 
0.376791 0.673456 1.30081 1.00904 
0.731708 1.58522 1.0554 0.964189 
2.27519 0.739954 1.05011 0.873376 
0.27131 0.432271 0.980423 0.907918 
0.583822 2.26116 1.01941 0.960236 
0.756571 1.1791 0.808263 1.0707 
0.180801 1.87617 0.750679 1.20995 
0.195651 1.40264 0.758462 1.08548 
1.45723 0.315032 1.39298 0.901146 
2.4895 1.78169 1.47969 1.15581 
0.285562 1.82935 1.03727 1.05516 
0.616364 1.09016 0.973933 0.85244 
1.74233 0.413414 1.31811 0.828485 
1.18844 0.355301 0.998306 1.17083 
0.257882 0.135676 0.91919 0.989759 
1.09707 0.0847251 1.46758 0.694133 
0.504668 0.609578 1.02943 1.03541 
0.331516 1.02232 0.666032 1.01915 
0.0385045 0.268351 1.23962 1.06548 
0.317084 0.169086 0.503861 0.987593 
0.32801 0.383252 1.19216 0.91015 
0.274667 0.633208 1.10994 0.881055 
0.204231 1.24838 0.91775 1.07312 
0.145093 0.975591 0.608432 1.08674 
1.73863 0.259894 0.893898 0.934109 
0.588904 1.58656 0.636397 1.0673 
1.49256 0.239525 1.53648 0.946688 
0.128051 0.749768 0.998681 1.1067 
0.663469 2.04782 0.572319 0.899705 
0.695098 0.451484 1.11315 0.989769 
1.58863 1.16901 0.87403 1.20042 
0.380411 1.21157 0.999125 0.949011 
0.914495 0.434696 0.579458 1.08889 
0.0381646 1.2465 1.09021 1.03663 
0.652431 0.3879 1.55816 1.16475 
0.632632 0.228573 1.34809 0.978415 
0.900252 0.443821 0.811467 1.07528 
0.106284 1.38396 0.812403 1.01604 
0.214486 0.455607 1.23851 0.906056 
0.477733 1.36217 1.03298 1.04874 
0.175425 1.01551 1.22374 1.04831 
0.455244 1.9798 0.800447 0.955716 
0.264498 0.361187 0.451675 0.998909 
0.260362 1.27367 0.836128 0.921447 
1.96779 0.553511 1.13036 0.940064 
1.07124 1.92858 1.13431 1.18794 
0.123361 0.846405 1.17052 0.919984 
2.96967 1.03876 0.590165 0.956067 
1.43544 1.29778 1.57518 0.945563 
0.314114 0.545066 0.84136 0.900275 
0.102526 1.04975 0.784029 0.919237 
0.419467 2.3927 1.63943 0.954501 
2.2416 0.703114 1.59695 0.93835 
2.41914 0.465163 1.29275 0.826852 
0.610016 0.916662 0.988657 0.85518 
1.84327 0.66421 0.920113 1.02857 
0.60272 0.425331 0.794503 0.963967 
0.948689 0.571148 0.764268 1.1392 
0.353863 1.55782 0.505793 1.07375 
0.335456 1.51334 0.816673 1.02487 
0.185798 0.526779 1.03099 1.18725 
0.712615 0.535685 0.952348 0.875823 
1.75168 0.171892 0.739384 0.885104 
0.769221 0.262426 0.994767 1.11664 
0.518332 1.01184 0.693604 0.923892 
1.15183 1.04814 0.887238 0.828385 
2.46027 1.19884 0.417039 0.904894 
0.045137 2.11015 2.03664 1.14466 
0.0880983 0.51484 0.85233 1.11808 
3.67915 0.152835 0.907724 1.10726 
2.5446 0.306205 0.685249 0.947304 
0.758625 0.74323 0.746922 1.14472 
0.625213 0.459789 0.674285 0.824136 
0.260574 0.937654 0.84537 0.937575 
0.988703 0.514558 1.50966 1.04619 
0.221691 0.768561 0.799565 0.951226 
2.41182 1.09958 1.33597 1.08584 
0.634861 1.35411 0.858167 1.13021 
0.614421 1.14637 1.06893 0.969703 
0.314622 0.412081 0.45857 0.941491 
2.12846 0.629492 1.18086 1.21134 
0.0994456 1.0457 0.474813 1.09772 
0.307541 0.90283 0.829193 1.28844 
0.137551 0.812177 1.04424 0.926188 
0.752206 0.425355 0.996849 0.899626 
2.38901 0.8382 1.17437 0.945123 
0.518276 0.242202 0.681496 0.998495 
0.0993096 1.40199 0.896094 0.969237 
0.962866 1.15346 1.06785 0.856169 
0.736309 0.695351 1.03785 0.93702 
0.0584711 0.80821 0.386711 1.00955 
0.0938497 0.597 1.08202 0.953089 
1.48139 0.547171 1.93538 0.872033 
1.06926 1.34973 0.761444 1.09582 
0.0818543 1.00949 0.792386 0.818097 
1.70616 1.51819 1.01218 0.9808 
0.972717 0.498024 1.55818 0.953903 
0.0241217 0.553544 0.731121 0.934376 
0.972542 0.987417 1.36141 0.919823 
2.48718 0.40885 0.452718 0.936287 
0.934621 0.753395 0.531761 1.1508 
1.01077 0.490172 1.13012 0.95326 
0.808314 0.906285 1.13408 1.05829 
2.51744 1.01109 0.95263 0.906331 
1.32298 1.75794 0.930808 0.811992 
0.636229 0.568269 1.43017 1.0476 
1.22836 1.17803 0.913091 1.09822 
0.583314 1.20276 0.671457 1.12914 
0.221736 0.520579 0.703527 0.91185 
3.23747 2.36933 0.826955 0.920956 
0.69535 1.82776 0.752468 0.870755 
0.118 0.156735 0.434597 0.921488 
1.46947 1.31127 0.834404 1.23814 
0.671031 0.40894 0.905615 0.928479 
1.22802 0.348148 1.22113 1.165 
0.457878 1.77963 1.95149 0.971233 
0.221785 0.810168 0.548105 1.02538 
0.559411 0.998017 0.628638 0.984036 
0.392996 0.395182 0.768855 1.19847 
0.102137 1.13581 0.594769 1.11366 
0.714293 0.768901 1.08466 1.07163 
1.02677 1.45403 0.611184 1.06401 
2.07631 2.56547 1.02188 0.850884 
0.347854 0.964805 1.01845 0.996984 
0.312584 2.15139 0.863 0.882865 
0.152893 0.456194 0.521265 1.153 
0.0853584 1.28922 0.853664 0.95826 
1.10958 0.490009 1.06102 0.88559 
0.0139348 0.719073 0.844985 1.115 
3.0766 1.07442 0.595543 0.909115 
4.92837 1.06761 0.541623 0.859974 
2.03751 0.608729 0.938274 0.966341 
0.0145448 1.26234 1.23134 1.12877 
0.403728 0.782347 1.19185 0.86349 
0.225035 0.852245 1.13969 1.25615 
0.0145619 0.933178 0.658499 0.851826 
1.57279 2.09133 1.3537 0.923183 
0.353656 0.782919 1.13287 0.932726 
0.055993 0.227938 0.770214 1.04012 
0.957057 1.19276 0.847472 1.12383 
0.0921415 0.424474 0.856502 1.06734 
0.0577822 0.361304 0.790859 0.944086 
0.835304 1.16395 0.548319 0.928816 
0.0368734 0.933079 1.04875 0.91665 
2.60297 1.27939 0.620021 1.03423 
2.56195 0.29474 1.71267 0.953039 
0.248331 1.6221 0.922395 0.898425 
2.08906 0.449722 0.921243 0.92084 
0.239218 0.487939 0.847814 1.08454 
1.8664 1.06944 0.896448 0.934987 
2.5783 1.70005 1.21693 1.0651 
2.06003 2.20057 1.12394 1.10436 
0.195707 1.18513 1.2443 0.989586 
3.28532 1.3052 0.791212 0.90539 
3.90046 1.14332 1.04147 1.05319 
0.796562 0.844093 1.17041 1.19278 
0.455686 0.89334 1.26184 0.861352 
0.959629 0.190377 0.796026 0.897052 
5.5112 0.953275 1.16327 0.943122 
0.39657 0.629065 1.26828 0.947411 
0.934193 1.3378 1.07981 1.10718 
0.161661 0.606705 0.738449 1.20922 
0.0483714 0.172926 0.404628 1.03685 
1.539 2.80823 0.751529 0.984252 
0.260026 1.73214 1.49002 1.0016 
0.208815 2.1794 0.55587 0.88311 
2.97659 0.73541 0.964822 1.03792 
2.52697 1.20104 0.907745 1.11222 
0.0250787 0.44919 0.663625 1.23122 
0.161209 1.61783 1.14161 1.09371 
0.0360661 0.4911 0.906857 1.02964 
1.08243 0.590629 1.14835 0.988814 
0.433049 0.073032 1.25224 0.956443 
0.888962 2.11699 0.813058 0.947094 
0.175826 0.793087 1.07151 1.01814 
0.634264 0.980385 0.833132 1.0952 
2.88206 2.01353 1.10383 0.886271 
2.8267 1.01362 0.501502 0.989675 
0.593933 0.529595 0.882399 1.0856 
4.58849 1.08193 0.8285 1.14006 
0.279984 2.2647 1.22658 1.05327 
