3.13881 9.85213 0
3.13935 9.8555 0.000537157
3.14011 9.86031 0.000824888
3.14033 9.86168 0.000623163
3.14045 9.86243 0.000497329
3.14097 9.86571 0.000660473
3.14115 9.86681 0.000585266
3.1424 9.87471 0.00135305
3.1415 9.86902 0.00149842
3.14108 9.86639 0.00140397
3.14111 9.8666 0.0012704
3.14117 9.86698 0.00116124
3.14091 9.86532 0.0011002
3.14039 9.86209 0.00114114
3.1406 9.86336 0.00108143
3.14074 9.86429 0.00102244
3.14075 9.8643 0.000960418
3.141 9.86591 0.000941012
3.14082 9.86474 0.000909409
3.14072 9.86412 0.000868323
3.14095 9.86559 0.000858082
3.14099 9.86582 0.000819036
3.14091 9.86532 0.000786664
3.14088 9.86512 0.00075387
3.14097 9.86572 0.00072945
3.1408 9.86462 0.000722575
3.14077 9.86448 0.00069566
3.14071 9.86405 0.000673761
3.14064 9.86364 0.000653324
3.14089 9.86522 0.00067896
3.14088 9.86513 0.000656823
3.14093 9.86544 0.000637859
3.14122 9.86726 0.000682623
3.14142 9.86854 0.000692566
3.14151 9.86911 0.000678576
3.14145 9.86869 0.00066275
3.1413 9.86778 0.000660907
3.1413 9.86781 0.000643304
3.14136 9.86817 0.00062927
3.14127 9.86762 0.000619608
3.14132 9.86789 0.000605826
3.14135 9.8681 0.00059219
3.14138 9.86827 0.00057886
3.14117 9.86697 0.000602298
3.14131 9.86787 0.000605765
3.14123 9.86731 0.00059892
3.14118 9.86701 0.000587986
3.14118 9.86704 0.000575619
3.14125 9.86748 0.000568186
3.14127 9.8676 0.000557011
3.14133 9.86799 0.000549497
3.14119 9.86712 0.000556449
3.14128 9.86768 0.000553146
3.14133 9.86798 0.000544871
3.14138 9.86829 0.000537255
3.1414 9.86839 0.000527798
3.14145 9.86874 0.000521426
3.14144 9.86864 0.000512591
3.14139 9.86833 0.000506191
3.14139 9.86832 0.00049769
3.14135 9.86811 0.000490542
3.14133 9.86797 0.000483123
3.14133 9.86794 0.000475407
3.1413 9.86776 0.000468874
3.14122 9.86727 0.000468009
3.14115 9.86683 0.000466134
3.14113 9.86674 0.000459361
3.14114 9.86677 0.000452575
3.14118 9.86705 0.000448342
3.14119 9.86711 0.000441995
3.14111 9.8666 0.000443416
3.14115 9.86685 0.000439014
3.1412 9.86716 0.000435853
3.14128 9.86768 0.00043764
3.14126 9.86751 0.000432621
3.14144 9.86864 0.000463216
3.14143 9.8686 0.000457199
3.14135 9.86812 0.000457735
3.14137 9.86823 0.000452214
3.14143 9.86862 0.000450991
3.14139 9.86837 0.000447185
3.14138 9.86827 0.000442014
3.14143 9.86859 0.000439712
3.14145 9.8687 0.000434792
3.14142 9.86854 0.000430365
3.14148 9.86891 0.000429199
3.14139 9.86836 0.000433107
3.14131 9.86782 0.000436665
3.14136 9.86813 0.000434573
3.14133 9.86798 0.000430375
3.14136 9.86815 0.000426486
3.14134 9.86805 0.000422162
3.14134 9.868 0.000417656
3.1414 9.86844 0.000418946
3.14144 9.86864 0.000415764
3.14144 9.86868 0.000411464
3.14143 9.8686 0.000407418
3.14144 9.86866 0.000403354
3.1415 9.86901 0.000403203
3.14152 9.86915 0.000399751
